time	V(0.368vcc)	V(50mv)	V(outa)	V(outb)	V(rc)	V(sig)	I(Vcc)
1.835708622022396e-001	1.071671e+000	5.014741e-002	2.811723e+000	2.999676e+000	1.073635e+000	6.823502e-002	-2.090994e-002
1.835708636692613e-001	1.071671e+000	5.014741e-002	2.812616e+000	2.999676e+000	1.073635e+000	6.823522e-002	-2.091650e-002
1.835708654844615e-001	1.071671e+000	5.014741e-002	2.812515e+000	2.999676e+000	1.073635e+000	6.823545e-002	-2.091584e-002
1.835708673653496e-001	1.071671e+000	5.014741e-002	2.812545e+000	2.999676e+000	1.073635e+000	6.823569e-002	-2.091599e-002
1.835708786506785e-001	1.071671e+000	5.014741e-002	2.812535e+000	2.999676e+000	1.073635e+000	6.823713e-002	-2.091577e-002
1.835708936977837e-001	1.071671e+000	5.014741e-002	2.812536e+000	2.999676e+000	1.073635e+000	6.823906e-002	-2.091556e-002
1.835709237919941e-001	1.071671e+000	5.014741e-002	2.812541e+000	2.999676e+000	1.073635e+000	6.824290e-002	-2.091519e-002
1.835709839804147e-001	1.071671e+000	5.014741e-002	2.812546e+000	2.999676e+000	1.073635e+000	6.825065e-002	-2.091449e-002
1.835711043572562e-001	1.071671e+000	5.014741e-002	2.812558e+000	2.999676e+000	1.073636e+000	6.826632e-002	-2.091326e-002
1.835711767742847e-001	1.071671e+000	5.014741e-002	2.812564e+000	2.999676e+000	1.073636e+000	6.827511e-002	-2.091262e-002
1.835712801533605e-001	1.071671e+000	5.014741e-002	2.812571e+000	2.999676e+000	1.073636e+000	6.828292e-002	-2.091184e-002
1.835713443734309e-001	1.071671e+000	5.014741e-002	2.812575e+000	2.999676e+000	1.073636e+000	6.827224e-002	-2.091147e-002
1.835714263034142e-001	1.071671e+000	5.014741e-002	2.812578e+000	2.999676e+000	1.073636e+000	6.819382e-002	-2.091117e-002
1.835715680289494e-001	1.071671e+000	5.014741e-002	2.812580e+000	2.999676e+000	1.073636e+000	6.787027e-002	-2.091091e-002
1.835717187419557e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999676e+000	1.073637e+000	6.729461e-002	-2.091079e-002
1.835718883005861e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073637e+000	6.641828e-002	-2.091073e-002
1.835721528082310e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073637e+000	6.484134e-002	-2.091070e-002
1.835724024440375e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073637e+000	6.328214e-002	-2.091070e-002
1.835728118934999e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073638e+000	6.077094e-002	-2.091071e-002
1.835732639737714e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073639e+000	5.818558e-002	-2.091073e-002
1.835737710860248e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999676e+000	1.073639e+000	5.559603e-002	-2.091075e-002
1.835748135658531e-001	1.071671e+000	5.014741e-002	2.812585e+000	2.999676e+000	1.073641e+000	5.077579e-002	-2.091080e-002
1.835749664796682e-001	1.071671e+000	5.014741e-002	2.812584e+000	2.999667e+000	1.073641e+000	5.015984e-002	-2.091080e-002
1.835751193934834e-001	1.071671e+000	5.014741e-002	2.812583e+000	2.999663e+000	1.073641e+000	4.955743e-002	-2.091080e-002
1.835752723072985e-001	1.071671e+000	5.014741e-002	2.812582e+000	2.999662e+000	1.073641e+000	4.896855e-002	-2.091080e-002
1.835754252211137e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999666e+000	1.073642e+000	4.839321e-002	-2.091081e-002
1.835755781349288e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999673e+000	1.073642e+000	4.783140e-002	-2.091081e-002
1.835757310487440e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999684e+000	1.073642e+000	4.728313e-002	-2.091082e-002
1.835758839625591e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999699e+000	1.073642e+000	4.674840e-002	-2.091082e-002
1.835758846595269e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999601e+000	1.073642e+000	4.674599e-002	-2.091019e-002
1.835758849255570e-001	1.071671e+000	5.014741e-002	2.812581e+000	2.999371e+000	1.073642e+000	4.674507e-002	-2.090894e-002
1.835758850875182e-001	1.071668e+000	5.014741e-002	2.812581e+000	2.998898e+000	1.073642e+000	4.674451e-002	-2.090674e-002
1.835758852849008e-001	1.071658e+000	5.014741e-002	2.812581e+000	2.997541e+000	1.073642e+000	4.674383e-002	-2.090186e-002
1.835758855149502e-001	1.071633e+000	5.014741e-002	2.812581e+000	2.994766e+000	1.073642e+000	4.674303e-002	-2.089601e-002
1.835758857555770e-001	1.071583e+000	5.014741e-002	2.812581e+000	2.990871e+000	1.073642e+000	4.674220e-002	-2.089294e-002
1.835758859800987e-001	1.071510e+000	5.014741e-002	2.812581e+000	2.986851e+000	1.073642e+000	4.674142e-002	-2.089231e-002
1.835758862232151e-001	1.071399e+000	5.014741e-002	2.812581e+000	2.982420e+000	1.073642e+000	4.674058e-002	-2.089220e-002
1.835758865181193e-001	1.071214e+000	5.014741e-002	2.812581e+000	2.977054e+000	1.073642e+000	4.673956e-002	-2.089217e-002
1.835758871079276e-001	1.070682e+000	5.014741e-002	2.812581e+000	2.966388e+000	1.073642e+000	4.673752e-002	-2.089211e-002
1.835758882875441e-001	1.069072e+000	5.014741e-002	2.812581e+000	2.945303e+000	1.073642e+000	4.673344e-002	-2.089199e-002
1.835758906467772e-001	1.064124e+000	5.014741e-002	2.812581e+000	2.904081e+000	1.073642e+000	4.672528e-002	-2.089174e-002
1.835758953652435e-001	1.049769e+000	5.014741e-002	2.812581e+000	2.825134e+000	1.073642e+000	4.670897e-002	-2.089122e-002
1.835759048021760e-001	1.013423e+000	5.014741e-002	2.812581e+000	2.677394e+000	1.073642e+000	4.667640e-002	-2.089017e-002
1.835759163697129e-001	9.644040e-001	5.014741e-002	2.812581e+000	2.510909e+000	1.073642e+000	4.663653e-002	-2.088893e-002
1.835759268927924e-001	9.195010e-001	5.014741e-002	2.812581e+000	2.371252e+000	1.073642e+000	4.660030e-002	-2.088785e-002
1.835759295235623e-001	9.087177e-001	5.014741e-002	2.812581e+000	2.338742e+000	1.073642e+000	4.659126e-002	-2.088760e-002
1.835759347851020e-001	8.878998e-001	5.014741e-002	2.812581e+000	2.276613e+000	1.073642e+000	4.657318e-002	-2.088714e-002
1.835759361004870e-001	8.828152e-001	5.014741e-002	2.812581e+000	2.261506e+000	1.073642e+000	4.656866e-002	-2.088708e-002
1.835759387312569e-001	8.728474e-001	5.014741e-002	2.812581e+000	2.232050e+000	1.073642e+000	4.655963e-002	-2.088716e-002
1.835759391812574e-001	8.711619e-001	5.014741e-002	2.812581e+000	2.227120e+000	1.073642e+000	4.655809e-002	-2.088731e-002
1.835759400812586e-001	8.678413e-001	5.014741e-002	2.812581e+000	2.217608e+000	1.073642e+000	4.655499e-002	-2.088788e-002
1.835759418812608e-001	8.610815e-001	5.014741e-002	2.812581e+000	2.189940e+000	1.073642e+000	4.654882e-002	-2.090053e-002
1.835759435021310e-001	8.538470e-001	5.014741e-002	2.812581e+000	2.106309e+000	1.073642e+000	4.654326e-002	-2.099745e-002
1.835759444810527e-001	8.463656e-001	5.014741e-002	2.812581e+000	1.950600e+000	1.073642e+000	4.653990e-002	-2.111159e-002
1.835759455730015e-001	8.318185e-001	5.014741e-002	2.812581e+000	1.657536e+000	1.073642e+000	4.653616e-002	-2.118920e-002
1.835759463878902e-001	8.151079e-001	5.014741e-002	2.812581e+000	1.409332e+000	1.073642e+000	4.653336e-002	-2.119528e-002
1.835759474906376e-001	7.827182e-001	5.014741e-002	2.812581e+000	1.070354e+000	1.073642e+000	4.652958e-002	-2.119594e-002
1.835759496961325e-001	7.008553e-001	5.014741e-002	2.812581e+000	3.940884e-001	1.073642e+000	4.652202e-002	-2.119668e-002
1.835759506270518e-001	6.604006e-001	5.014741e-002	2.812581e+000	1.239832e-001	1.073642e+000	4.651883e-002	-2.112868e-002
1.835759510391202e-001	6.407283e-001	5.014741e-002	2.812581e+000	3.149762e-002	1.073642e+000	4.651742e-002	-2.100859e-002
1.835759511872018e-001	6.335302e-001	5.014741e-002	2.812581e+000	1.338699e-002	1.073642e+000	4.651691e-002	-2.095280e-002
1.835759512883095e-001	6.286353e-001	5.014741e-002	2.812581e+000	7.871263e-003	1.073642e+000	4.651656e-002	-2.092653e-002
1.835759513627744e-001	6.250577e-001	5.014741e-002	2.812581e+000	5.555270e-003	1.073642e+000	4.651631e-002	-2.091412e-002
1.835759514596661e-001	6.204394e-001	5.014741e-002	2.812581e+000	3.754597e-003	1.073642e+000	4.651598e-002	-2.090375e-002
1.835759515555002e-001	6.159130e-001	5.014741e-002	2.812581e+000	2.713445e-003	1.073642e+000	4.651565e-002	-2.089752e-002
1.835759516780061e-001	6.101885e-001	5.014741e-002	2.812581e+000	2.011552e-003	1.073642e+000	4.651523e-002	-2.089331e-002
1.835759518048521e-001	6.043373e-001	5.014741e-002	2.812581e+000	1.641116e-003	1.073642e+000	4.651479e-002	-2.089126e-002
1.835759519764870e-001	5.965442e-001	5.014741e-002	2.812581e+000	1.389626e-003	1.073642e+000	4.651421e-002	-2.089017e-002
1.835759521824749e-001	5.873866e-001	5.014741e-002	2.812581e+000	1.214214e-003	1.073642e+000	4.651350e-002	-2.088964e-002
1.835759525107912e-001	5.732313e-001	5.014741e-002	2.812581e+000	1.033062e-003	1.073642e+000	4.651238e-002	-2.088921e-002
1.835759530169568e-001	5.525000e-001	5.014741e-002	2.812581e+000	8.496980e-004	1.073642e+000	4.651064e-002	-2.088874e-002
1.835759540292881e-001	5.142434e-001	5.014741e-002	2.812581e+000	6.297419e-004	1.073642e+000	4.650718e-002	-2.088802e-002
1.835759554164047e-001	4.678380e-001	5.014741e-002	2.812581e+000	4.609260e-004	1.073642e+000	4.650242e-002	-2.088725e-002
1.835759574656770e-001	4.107186e-001	5.014741e-002	2.812581e+000	3.330060e-004	1.073642e+000	4.649541e-002	-2.088636e-002
1.835759605308533e-001	3.454466e-001	5.014741e-002	2.812581e+000	2.383728e-004	1.073642e+000	4.648492e-002	-2.088537e-002
1.835759655267011e-001	2.648340e-001	5.014741e-002	2.812581e+000	1.561957e-004	1.073641e+000	4.646783e-002	-2.088417e-002
1.835759661198161e-001	2.575088e-001	5.014741e-002	2.812581e+000	1.494821e-004	1.073641e+000	4.646580e-002	-2.088387e-002
1.835759673060461e-001	2.456547e-001	5.014741e-002	2.812581e+000	1.373929e-004	1.073641e+000	4.646175e-002	-2.088249e-002
1.835759681957186e-001	2.377438e-001	5.014741e-002	2.812581e+000	1.290404e-004	1.073641e+000	4.645871e-002	-2.088072e-002
1.835759693819486e-001	2.284047e-001	5.014741e-002	2.812581e+000	1.257874e-004	1.073641e+000	4.645465e-002	-2.087999e-002
1.835759713563150e-001	2.148285e-001	5.014741e-002	2.812581e+000	1.244641e-004	1.073641e+000	4.644791e-002	-2.087973e-002
1.835759732122985e-001	2.044115e-001	5.014741e-002	2.812581e+000	1.236272e-004	1.073641e+000	4.644157e-002	-2.087959e-002
1.835759769242654e-001	1.893515e-001	5.014741e-002	2.812581e+000	1.223870e-004	1.073641e+000	4.642890e-002	-2.087937e-002
1.835759843481994e-001	1.697719e-001	5.014741e-002	2.812581e+000	1.207738e-004	1.073641e+000	4.640357e-002	-2.087908e-002
1.835759912895007e-001	1.594682e-001	5.014741e-002	2.812581e+000	1.199087e-004	1.073641e+000	4.637992e-002	-2.087894e-002
1.835760004419837e-001	1.528757e-001	5.014741e-002	2.812581e+000	1.193210e-004	1.073640e+000	4.634877e-002	-2.087884e-002
1.835760099867180e-001	1.494239e-001	5.014741e-002	2.812581e+000	1.189663e-004	1.073640e+000	4.631633e-002	-2.087879e-002
1.835760248221743e-001	1.466960e-001	5.014741e-002	2.812581e+000	1.185991e-004	1.073640e+000	4.626601e-002	-2.087875e-002
1.835760430542802e-001	1.445411e-001	5.014741e-002	2.812581e+000	1.182166e-004	1.073639e+000	4.620433e-002	-2.087871e-002
1.835760742840251e-001	1.412690e-001	5.014741e-002	2.812581e+000	1.175749e-004	1.073638e+000	4.609911e-002	-2.087864e-002
1.835761189615472e-001	1.354103e-001	5.014741e-002	2.812581e+000	1.165991e-004	1.073637e+000	4.594955e-002	-2.087854e-002
1.835762045796245e-001	1.206802e-001	5.014741e-002	2.812581e+000	1.145869e-004	1.073635e+000	4.566520e-002	-2.087834e-002
1.835762599841176e-001	1.087099e-001	5.014741e-002	2.812581e+000	1.131867e-004	1.073633e+000	4.548289e-002	-2.087819e-002
1.835763294980760e-001	9.099023e-002	5.014741e-002	2.812581e+000	1.113082e-004	1.073631e+000	4.525628e-002	-2.087799e-002
1.835763800252072e-001	7.653674e-002	5.014741e-002	2.812581e+000	1.098539e-004	1.073630e+000	4.509299e-002	-2.087784e-002
1.835764477909895e-001	5.492485e-002	5.014741e-002	2.812581e+000	1.077611e-004	1.073628e+000	4.487631e-002	-2.087762e-002
1.835765613256691e-001	1.607326e-002	5.014741e-002	2.812581e+000	1.040795e-004	1.073624e+000	4.451756e-002	-2.087723e-002
1.835766656273327e-001	-2.025012e-002	5.014741e-002	2.812581e+000	1.006680e-004	1.073621e+000	4.419255e-002	-2.087686e-002
1.835767801246292e-001	-5.856247e-002	5.014741e-002	2.812581e+000	9.705959e-005	1.073618e+000	4.384154e-002	-2.087648e-002
1.835769200064480e-001	-1.001211e-001	5.014741e-002	2.812581e+000	9.307078e-005	1.073614e+000	4.342131e-002	-2.087605e-002
1.835771573237536e-001	-1.556534e-001	5.014741e-002	2.812581e+000	8.748317e-005	1.073607e+000	4.272807e-002	-2.087545e-002
1.835775089887080e-001	-2.099478e-001	5.014741e-002	2.812581e+000	8.140362e-005	1.073597e+000	4.173779e-002	-2.087481e-002
1.835779055104542e-001	-2.397668e-001	5.014741e-002	2.812580e+000	7.702823e-005	1.073586e+000	4.067063e-002	-2.087435e-002
1.835783415760133e-001	-2.464541e-001	5.014741e-002	2.812580e+000	7.430714e-005	1.073573e+000	3.955412e-002	-2.087408e-002
1.835787579345513e-001	-2.382015e-001	5.014741e-002	2.812580e+000	7.292962e-005	1.073562e+000	3.854299e-002	-2.087396e-002
1.835792664583521e-001	-2.193167e-001	5.014741e-002	2.812580e+000	7.206255e-005	1.073547e+000	3.737588e-002	-2.087389e-002
1.835798485954489e-001	-1.942661e-001	5.014741e-002	2.812580e+000	7.152772e-005	1.073530e+000	3.612239e-002	-2.087387e-002
1.835806388164741e-001	-1.604714e-001	5.014741e-002	2.812580e+000	7.111138e-005	1.073508e+000	3.454616e-002	-2.087387e-002
1.835816396360724e-001	-1.221211e-001	5.014741e-002	2.812580e+000	7.076206e-005	1.073479e+000	3.273424e-002	-2.087387e-002
1.835831639768054e-001	-7.348422e-002	5.014741e-002	2.812580e+000	7.036831e-005	1.073435e+000	3.027535e-002	-2.087389e-002
1.835847233206453e-001	-3.393168e-002	5.014741e-002	2.812579e+000	7.005441e-005	1.073391e+000	2.804933e-002	-2.087391e-002
1.835860478973677e-001	-8.001394e-003	5.014741e-002	2.812579e+000	6.984823e-005	1.073353e+000	2.637717e-002	-2.087392e-002
1.835873269533473e-001	1.137696e-002	5.014741e-002	2.812579e+000	6.969346e-005	1.073316e+000	2.493211e-002	-2.087393e-002
1.835886087151049e-001	2.647478e-002	5.014741e-002	2.812579e+000	6.957231e-005	1.073280e+000	2.362420e-002	-2.087394e-002
1.835900418973015e-001	3.925813e-002	5.014741e-002	2.812579e+000	6.946904e-005	1.073238e+000	2.230961e-002	-2.087395e-002
1.835919562007681e-001	5.162117e-002	5.014741e-002	2.812579e+000	6.936816e-005	1.073184e+000	2.074813e-002	-2.087396e-002
1.835941885034059e-001	6.137849e-002	5.014741e-002	2.812579e+000	6.928720e-005	1.073120e+000	1.915656e-002	-2.087398e-002
1.835969206675720e-001	6.877875e-002	5.014741e-002	2.812579e+000	6.922387e-005	1.073042e+000	1.748755e-002	-2.087399e-002
1.836000501890638e-001	7.357643e-002	5.014741e-002	2.812578e+000	6.918031e-005	1.072952e+000	1.588150e-002	-2.087400e-002
1.836039321872306e-001	7.656778e-002	5.014741e-002	2.812578e+000	6.914960e-005	1.072841e+000	1.424797e-002	-2.087402e-002
1.836086206760056e-001	7.814454e-002	5.014741e-002	2.812578e+000	6.912855e-005	1.072707e+000	1.268035e-002	-2.087403e-002
1.836148014509302e-001	7.887399e-002	5.014741e-002	2.812578e+000	6.911144e-005	1.072530e+000	1.111363e-002	-2.087405e-002
1.836230279572289e-001	7.912815e-002	5.014741e-002	2.812578e+000	6.909432e-005	1.072295e+000	9.635398e-003	-2.087406e-002
1.836347532833174e-001	7.918546e-002	5.014741e-002	2.812578e+000	6.907233e-005	1.071960e+000	8.240803e-003	-2.087407e-002
1.836464205326359e-001	7.918929e-002	5.014741e-002	2.812578e+000	6.905088e-005	1.071626e+000	7.385131e-003	-2.087408e-002
1.836609267588996e-001	7.918894e-002	5.014741e-002	2.812578e+000	6.902425e-005	1.071212e+000	6.779276e-003	-2.087408e-002
1.836766554571674e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.899539e-005	1.070763e+000	6.423783e-003	-2.087409e-002
1.836974800616404e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.895719e-005	1.070168e+000	6.197823e-003	-2.087409e-002
1.837215973512783e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.891299e-005	1.069480e+000	6.087428e-003	-2.087409e-002
1.837550765316323e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.885167e-005	1.068526e+000	6.037213e-003	-2.087409e-002
1.837985237685310e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.877219e-005	1.067289e+000	6.021213e-003	-2.087409e-002
1.838685350397060e-001	7.918897e-002	5.014741e-002	2.812578e+000	6.864434e-005	1.065299e+000	6.017967e-003	-2.087409e-002
1.873264216621839e-001	7.918896e-002	5.014741e-002	2.812578e+000	6.272055e-005	9.731090e-001	6.017882e-003	-2.087409e-002
1.907843082846617e-001	7.918896e-002	5.014741e-002	2.812578e+000	5.722139e-005	8.875269e-001	6.017817e-003	-2.087409e-002
1.942421949071396e-001	7.918896e-002	5.014741e-002	2.812578e+000	5.214686e-005	8.085531e-001	6.017771e-003	-2.087409e-002
1.977000815296174e-001	7.918897e-002	5.014741e-002	2.812578e+000	4.749696e-005	7.361877e-001	6.017745e-003	-2.087409e-002
2.011579681520953e-001	7.918897e-002	5.014741e-002	2.812578e+000	4.327168e-005	6.704307e-001	6.017737e-003	-2.087409e-002
2.046158547745731e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.947104e-005	6.112819e-001	6.017749e-003	-2.087409e-002
2.080737413970509e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.609502e-005	5.587415e-001	6.017780e-003	-2.087409e-002
2.114219556827652e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.307728e-005	5.117769e-001	6.017780e-003	-2.087409e-002
2.147701699684795e-001	7.918897e-002	5.014741e-002	2.812578e+000	3.027090e-005	4.681017e-001	6.017780e-003	-2.087409e-002
2.181183842541938e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.767589e-005	4.277159e-001	6.017780e-003	-2.087409e-002
2.214665985399081e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.529223e-005	3.906194e-001	6.017780e-003	-2.087409e-002
2.248148128256224e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.311994e-005	3.568124e-001	6.017780e-003	-2.087409e-002
2.281630271113367e-001	7.918897e-002	5.014741e-002	2.812578e+000	2.115902e-005	3.262947e-001	6.017780e-003	-2.087409e-002
2.315112413970509e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.940946e-005	2.990665e-001	6.017780e-003	-2.087409e-002
2.331853485399081e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.857415e-005	2.860667e-001	6.017780e-003	-2.087409e-002
2.348594556827652e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.777167e-005	2.735779e-001	6.017780e-003	-2.087409e-002
2.365335628256224e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.700204e-005	2.616001e-001	6.017780e-003	-2.087409e-002
2.382076699684795e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.626524e-005	2.501334e-001	6.017780e-003	-2.087409e-002
2.398817771113367e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.556127e-005	2.391776e-001	6.017780e-003	-2.087409e-002
2.415558842541938e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.489015e-005	2.287330e-001	6.017780e-003	-2.087409e-002
2.432299913970509e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.425186e-005	2.187993e-001	6.017780e-003	-2.087409e-002
2.442065538970509e-001	7.918897e-002	5.014741e-002	2.812578e+000	1.389045e-005	2.131748e-001	6.017780e-003	-2.087409e-002
2.475547681827652e-001	7.918896e-002	5.014741e-002	2.812578e+000	1.273911e-005	1.952565e-001	6.017780e-003	-2.087409e-002
2.509029824684795e-001	7.918896e-002	5.014741e-002	2.812578e+000	1.166840e-005	1.785932e-001	6.017780e-003	-2.087409e-002
2.542511967541938e-001	7.918896e-002	5.014741e-002	2.812578e+000	1.067833e-005	1.631849e-001	6.017780e-003	-2.087409e-002
2.575994110399081e-001	7.918897e-002	5.014741e-002	2.812578e+000	9.768910e-006	1.490316e-001	6.017780e-003	-2.087409e-002
2.609476253256224e-001	7.918897e-002	5.014741e-002	2.812578e+000	8.940125e-006	1.361333e-001	6.017780e-003	-2.087409e-002
2.642958396113366e-001	7.918897e-002	5.014741e-002	2.812578e+000	8.191982e-006	1.244900e-001	6.017780e-003	-2.087409e-002
2.676440538970509e-001	7.918897e-002	5.014741e-002	2.812578e+000	7.524479e-006	1.141017e-001	6.017780e-003	-2.087409e-002
2.697343999911362e-001	7.918894e-002	5.014741e-002	2.812593e+000	7.129114e-006	1.079593e-001	6.017780e-003	-2.087424e-002
2.718247460852216e-001	7.918892e-002	5.014741e-002	2.812600e+000	6.752702e-006	1.021083e-001	6.017780e-003	-2.087431e-002
2.739150921793069e-001	7.918891e-002	5.014741e-002	2.812597e+000	6.395241e-006	9.654866e-002	6.017780e-003	-2.087428e-002
2.760054382733921e-001	7.918891e-002	5.014741e-002	2.812585e+000	6.056733e-006	9.128048e-002	6.017780e-003	-2.087416e-002
